DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.0270714	2	7	0	1	3	1	1	0	6306	28	0	52.7158	0	0
DL	0.027125	2	7	0	4	3	1	2	0	6306	28	0	48.368	0	0
UL	0.0271786	2	7	0	7	3	1	1	0	6306	28	0	52.7246 	0	0
UL	0.0272321	2	7	0	10	3	1	2	0	6306	28	0	48.3727 	0	0
DL	0.0273214	2	7	1	1	3	1	1	0	6306	28	0	52.6314	0	0
DL	0.027375	2	7	1	4	3	1	2	0	6306	28	0	48.3567	0	0
UL	0.0274286	2	7	1	7	3	1	1	0	6306	28	0	52.6305 	0	0
UL	0.0274821	2	7	1	10	3	1	2	0	6306	28	0	48.4196 	0	0
DL	0.0275714	2	7	2	1	3	1	1	0	6306	28	0	52.5336	0	0
DL	0.027625	2	7	2	4	3	1	2	0	6306	28	0	48.4082	0	0
UL	0.0276786	2	7	2	7	3	1	1	0	6306	28	0	52.4258 	0	0
UL	0.0277321	2	7	2	10	3	1	2	0	6306	28	0	48.3544 	0	0
DL	0.0278214	2	7	3	1	3	1	1	0	6306	28	0	52.346	0	0
DL	0.027875	2	7	3	4	3	1	2	0	6306	28	0	48.3339	0	0
UL	0.0279286	2	7	3	7	3	1	1	0	6306	28	0	52.3241 	0	0
UL	0.0279821	2	7	3	10	3	1	2	0	6306	28	0	48.3693 	0	0
DL	0.0280714	2	8	0	1	3	1	1	0	6306	28	0	52.3738	0	0
DL	0.028125	2	8	0	4	3	1	2	0	6306	28	0	48.3314	0	0
UL	0.0281786	2	8	0	7	3	1	1	0	6306	28	0	52.2887 	0	0
UL	0.0282321	2	8	0	10	3	1	2	0	6306	28	0	48.3182 	0	0
DL	0.0283214	2	8	1	1	3	1	1	0	6306	28	0	52.2707	0	0
DL	0.028375	2	8	1	4	3	1	2	0	6306	28	0	48.3027	0	0
UL	0.0284286	2	8	1	7	3	1	1	0	6306	28	0	52.2654 	0	0
UL	0.0284821	2	8	1	10	3	1	2	0	6306	28	0	48.315 	0	0
DL	0.0285714	2	8	2	1	3	1	1	0	6306	28	0	52.2928	0	0
DL	0.028625	2	8	2	4	3	1	2	0	6306	28	0	48.3424	0	0
UL	0.0286786	2	8	2	7	3	1	1	0	6306	28	0	52.3558 	0	0
UL	0.0287321	2	8	2	10	3	1	2	0	6306	28	0	48.2833 	0	0
DL	0.0288214	2	8	3	1	3	1	1	0	6306	28	0	52.4375	0	0
DL	0.028875	2	8	3	4	3	1	2	0	6306	28	0	48.2919	0	0
UL	0.0289286	2	8	3	7	3	1	1	0	6306	28	0	52.4572 	0	0
UL	0.0289821	2	8	3	10	3	1	2	0	6306	28	0	48.3091 	0	0
DL	0.0290714	2	9	0	1	3	1	1	0	6306	28	0	52.5177	0	0
DL	0.029125	2	9	0	4	3	1	2	0	6306	28	0	48.2365	0	0
UL	0.0291786	2	9	0	7	3	1	1	0	6306	28	0	52.6019 	0	0
UL	0.0292321	2	9	0	10	3	1	2	0	6306	28	0	48.1966 	0	0
DL	0.0293214	2	9	1	1	3	1	1	0	6306	28	0	52.7198	0	0
DL	0.029375	2	9	1	4	3	1	2	0	6306	28	0	48.1764	0	0
UL	0.0294286	2	9	1	7	3	1	1	0	6306	28	0	52.7544 	0	0
UL	0.0294821	2	9	1	10	3	1	2	0	6306	28	0	48.1599 	0	0
DL	0.0295714	2	9	2	1	3	1	1	0	6306	28	0	52.7217	0	0
DL	0.029625	2	9	2	4	3	1	2	0	6306	28	0	48.2357	0	0
UL	0.0296786	2	9	2	7	3	1	1	0	6306	28	0	52.7975 	0	0
UL	0.0297321	2	9	2	10	3	1	2	0	6306	28	0	48.2838 	0	0
DL	0.0298214	2	9	3	1	3	1	1	0	6306	28	0	52.7608	0	0
DL	0.029875	2	9	3	4	3	1	2	0	6306	28	0	48.2993	0	0
UL	0.0299286	2	9	3	7	3	1	1	0	6306	28	0	52.7702 	0	0
UL	0.0299821	2	9	3	10	3	1	2	0	6306	28	0	48.3697 	0	0
DL	0.0300714	3	0	0	1	3	1	1	0	6306	28	0	52.8384	0	0
DL	0.030125	3	0	0	4	3	1	2	0	6306	28	0	48.3401	0	0
UL	0.0301786	3	0	0	7	3	1	1	0	6306	28	0	52.7705 	0	0
UL	0.0302321	3	0	0	10	3	1	2	0	6306	28	0	48.3153 	0	0
DL	0.0303214	3	0	1	1	3	1	1	0	6306	28	0	52.6573	0	0
DL	0.030375	3	0	1	4	3	1	2	0	6306	28	0	48.3495	0	0
UL	0.0304286	3	0	1	7	3	1	1	0	6306	28	0	52.7396 	0	0
UL	0.0304821	3	0	1	10	3	1	2	0	6306	28	0	48.2803 	0	0
DL	0.0305714	3	0	2	1	3	1	1	0	6306	28	0	52.7505	0	0
DL	0.030625	3	0	2	4	3	1	2	0	6306	28	0	48.2288	0	0
UL	0.0306786	3	0	2	7	3	1	1	0	6306	28	0	52.6893 	0	0
UL	0.0307321	3	0	2	10	3	1	2	0	6306	28	0	48.3066 	0	0
DL	0.0308214	3	0	3	1	3	1	1	0	6306	28	0	52.6167	0	0
DL	0.030875	3	0	3	4	3	1	2	0	6306	28	0	48.2694	0	0
UL	0.0309286	3	0	3	7	3	1	1	0	6306	28	0	52.626 	0	0
UL	0.0309821	3	0	3	10	3	1	2	0	6306	28	0	48.2518 	0	0
DL	0.0310714	3	1	0	1	3	1	1	0	6306	28	0	52.6597	0	0
DL	0.031125	3	1	0	4	3	1	2	0	6306	28	0	48.236	0	0
UL	0.0311786	3	1	0	7	3	1	1	0	6306	28	0	52.6458 	0	0
UL	0.0312321	3	1	0	10	3	1	2	0	6306	28	0	48.2135 	0	0
DL	0.0313214	3	1	1	1	3	1	1	0	6306	28	0	52.6667	0	0
DL	0.031375	3	1	1	4	3	1	2	0	6306	28	0	48.2174	0	0
UL	0.0314286	3	1	1	7	3	1	1	0	6306	28	0	52.6798 	0	0
UL	0.0314821	3	1	1	10	3	1	2	0	6306	28	0	48.1403 	0	0
DL	0.0315714	3	1	2	1	3	1	1	0	6306	28	0	52.7271	0	0
DL	0.031625	3	1	2	4	3	1	2	0	6306	28	0	48.1587	0	0
UL	0.0316786	3	1	2	7	3	1	1	0	6306	28	0	52.6726 	0	0
UL	0.0317321	3	1	2	10	3	1	2	0	6306	28	0	48.0766 	0	0
DL	0.0318214	3	1	3	1	3	1	1	0	6306	28	0	52.6968	0	0
DL	0.031875	3	1	3	4	3	1	2	0	6306	28	0	48.1207	0	0
UL	0.0319286	3	1	3	7	3	1	1	0	6306	28	0	52.7069 	0	0
UL	0.0319821	3	1	3	10	3	1	2	0	6306	28	0	48.0924 	0	0
DL	0.0320714	3	2	0	1	3	1	1	0	6306	28	0	52.757	0	0
DL	0.032125	3	2	0	4	3	1	2	0	6306	28	0	48.1022	0	0
UL	0.0321786	3	2	0	7	3	1	1	0	6306	28	0	52.7238 	0	0
UL	0.0322321	3	2	0	10	3	1	2	0	6306	28	0	48.1491 	0	0
DL	0.0323214	3	2	1	1	3	1	1	0	6306	28	0	52.6634	0	0
DL	0.032375	3	2	1	4	3	1	2	0	6306	28	0	48.1639	0	0
UL	0.0324286	3	2	1	7	3	1	1	0	6306	28	0	52.7236 	0	0
UL	0.0324821	3	2	1	10	3	1	2	0	6306	28	0	48.1648 	0	0
DL	0.0325714	3	2	2	1	3	1	1	0	6306	28	0	52.7349	0	0
DL	0.032625	3	2	2	4	3	1	2	0	6306	28	0	48.0725	0	0
UL	0.0326786	3	2	2	7	3	1	1	0	6306	28	0	52.7709 	0	0
UL	0.0327321	3	2	2	10	3	1	2	0	6306	28	0	48.0155 	0	0
DL	0.0328214	3	2	3	1	3	1	1	0	6306	28	0	52.7599	0	0
DL	0.032875	3	2	3	4	3	1	2	0	6306	28	0	48.071	0	0
UL	0.0329286	3	2	3	7	3	1	1	0	6306	28	0	52.7047 	0	0
UL	0.0329821	3	2	3	10	3	1	2	0	6306	28	0	48.1089 	0	0
DL	0.0330714	3	3	0	1	3	1	1	0	6306	28	0	52.6718	0	0
DL	0.033125	3	3	0	4	3	1	2	0	6306	28	0	48.1198	0	0
UL	0.0331786	3	3	0	7	3	1	1	0	6306	28	0	52.6789 	0	0
UL	0.0332321	3	3	0	10	3	1	2	0	6306	28	0	48.086 	0	0
DL	0.0333214	3	3	1	1	3	1	1	0	6306	28	0	52.7	0	0
DL	0.033375	3	3	1	4	3	1	2	0	6306	28	0	48.0879	0	0
UL	0.0334286	3	3	1	7	3	1	1	0	180	0	0	52.6713 	0	0
UL	0.0334821	3	3	1	10	3	1	2	0	6306	28	0	48.1068 	0	0
DL	0.0335714	3	3	2	1	3	1	1	0	6306	28	0	52.6445	0	0
DL	0.033625	3	3	2	4	3	1	2	0	6306	28	0	48.1939	0	0
UL	0.0336786	3	3	2	7	3	1	1	0	180	0	0	52.7052 	0	0
UL	0.0337321	3	3	2	10	3	1	2	0	6306	28	0	48.1529 	0	0
DL	0.0338214	3	3	3	1	3	1	1	0	6306	28	0	52.7004	0	0
DL	0.033875	3	3	3	4	3	1	2	0	6306	28	0	48.0959	0	0
UL	0.0339286	3	3	3	7	3	1	1	0	180	0	0	52.7036 	0	0
UL	0.0339821	3	3	3	10	3	1	2	0	6306	28	0	48.1253 	0	0
DL	0.0340714	3	4	0	1	3	1	1	0	6306	28	0	52.6748	0	0
DL	0.034125	3	4	0	4	3	1	2	0	6306	28	0	48.1705	0	0
UL	0.0341786	3	4	0	7	3	1	1	0	180	0	0	52.6596 	0	0
UL	0.0342321	3	4	0	10	3	1	2	0	6306	28	0	48.1382 	0	0
DL	0.0343214	3	4	1	1	3	1	1	0	6306	28	0	52.6545	0	0
DL	0.034375	3	4	1	4	3	1	2	0	6306	28	0	48.1419	0	0
UL	0.0344286	3	4	1	7	3	1	1	0	180	0	0	52.69 	0	0
UL	0.0344821	3	4	1	10	3	1	2	0	6306	28	0	48.0846 	0	0
DL	0.0345714	3	4	2	1	3	1	1	0	6306	28	0	52.6874	0	0
DL	0.034625	3	4	2	4	3	1	2	0	6306	28	0	48.0877	0	0
UL	0.0346786	3	4	2	7	3	1	1	0	180	0	0	52.7315 	0	0
UL	0.0347321	3	4	2	10	3	1	2	0	6306	28	0	48.1428 	0	0
DL	0.0348214	3	4	3	1	3	1	1	0	6306	28	0	52.7217	0	0
DL	0.034875	3	4	3	4	3	1	2	0	6306	28	0	48.2076	0	0
UL	0.0349286	3	4	3	7	3	1	1	0	180	0	0	52.7142 	0	0
UL	0.0349821	3	4	3	10	3	1	2	0	6306	28	0	48.1776 	0	0
DL	0.0350714	3	5	0	1	3	1	1	0	6306	28	0	52.6437	0	0
DL	0.035125	3	5	0	4	3	1	2	0	6306	28	0	48.1666	0	0
UL	0.0351786	3	5	0	7	3	1	1	0	180	0	0	52.6694 	0	0
UL	0.0352321	3	5	0	10	3	1	2	0	6306	28	0	48.1659 	0	0
DL	0.0353214	3	5	1	1	3	1	1	0	6306	28	0	52.7001	0	0
DL	0.035375	3	5	1	4	3	1	2	0	6306	28	0	48.2428	0	0
UL	0.0354286	3	5	1	7	3	1	1	0	180	0	0	52.6569 	0	0
UL	0.0354821	3	5	1	10	3	1	2	0	6306	28	0	48.2859 	0	0
DL	0.0355714	3	5	2	1	3	1	1	0	6306	28	0	52.6861	0	0
DL	0.035625	3	5	2	4	3	1	2	0	6306	28	0	48.2713	0	0
UL	0.0356786	3	5	2	7	3	1	1	0	180	0	0	52.6883 	0	0
UL	0.0357321	3	5	2	10	3	1	2	0	6306	28	0	48.3265 	0	0
DL	0.0358214	3	5	3	1	3	1	1	0	6306	28	0	52.6655	0	0
DL	0.035875	3	5	3	4	3	1	2	0	6306	28	0	48.2944	0	0
UL	0.0359286	3	5	3	7	3	1	1	0	180	0	0	52.6411 	0	0
UL	0.0359821	3	5	3	10	3	1	2	0	6306	28	0	48.3062 	0	0
DL	0.0360714	3	6	0	1	3	1	1	0	6306	28	0	52.6912	0	0
DL	0.036125	3	6	0	4	3	1	2	0	6306	28	0	48.3345	0	0
UL	0.0361786	3	6	0	7	3	1	1	0	180	0	0	52.5863 	0	0
UL	0.0362321	3	6	0	10	3	1	2	0	6306	28	0	48.3394 	0	0
DL	0.0363214	3	6	1	1	3	1	1	0	6306	28	0	52.6104	0	0
DL	0.036375	3	6	1	4	3	1	2	0	6306	28	0	48.3298	0	0
UL	0.0364286	3	6	1	7	3	1	1	0	180	0	0	52.5601 	0	0
UL	0.0364821	3	6	1	10	3	1	2	0	6306	28	0	48.3703 	0	0
DL	0.0365714	3	6	2	1	3	1	1	0	6306	28	0	52.5583	0	0
DL	0.036625	3	6	2	4	3	1	2	0	6306	28	0	48.3513	0	0
UL	0.0366786	3	6	2	7	3	1	1	0	180	0	0	52.6352 	0	0
UL	0.0367321	3	6	2	10	3	1	2	0	6306	28	0	48.3336 	0	0
DL	0.0368214	3	6	3	1	3	1	1	0	6306	28	0	52.6595	0	0
DL	0.036875	3	6	3	4	3	1	2	0	6306	28	0	48.3106	0	0
UL	0.0369286	3	6	3	7	3	1	1	0	180	0	0	52.6571 	0	0
UL	0.0369821	3	6	3	10	3	1	2	0	6306	28	0	48.2975 	0	0
DL	0.0370714	3	7	0	1	3	1	1	0	6306	28	0	52.7039	0	0
DL	0.037125	3	7	0	4	3	1	2	0	6306	28	0	48.2784	0	0
UL	0.0371786	3	7	0	7	3	1	1	0	180	0	0	52.7498 	0	0
UL	0.0372321	3	7	0	10	3	1	2	0	6306	28	0	48.2466 	0	0
DL	0.0373214	3	7	1	1	3	1	1	0	6306	28	0	52.7585	0	0
DL	0.037375	3	7	1	4	3	1	2	0	6306	28	0	48.2216	0	0
UL	0.0374286	3	7	1	7	3	1	1	0	180	0	0	52.7014 	0	0
UL	0.0374821	3	7	1	10	3	1	2	0	6306	28	0	48.1812 	0	0
DL	0.0375714	3	7	2	1	3	1	1	0	6306	28	0	52.681	0	0
DL	0.037625	3	7	2	4	3	1	2	0	6306	28	0	48.1821	0	0
UL	0.0376786	3	7	2	7	3	1	1	0	180	0	0	52.6796 	0	0
UL	0.0377321	3	7	2	10	3	1	2	0	6306	28	0	48.1737 	0	0
DL	0.0378214	3	7	3	1	3	1	1	0	6306	28	0	52.7058	0	0
DL	0.037875	3	7	3	4	3	1	2	0	6306	28	0	48.1958	0	0
UL	0.0379286	3	7	3	7	3	1	1	0	180	0	0	52.6403 	0	0
UL	0.0379821	3	7	3	10	3	1	2	0	6306	28	0	48.0515 	0	0
DL	0.0380714	3	8	0	1	3	1	1	0	6306	28	0	52.6704	0	0
DL	0.038125	3	8	0	4	3	1	2	0	6306	28	0	48.1745	0	0
UL	0.0381786	3	8	0	7	3	1	1	0	180	0	0	52.7007 	0	0
UL	0.0382321	3	8	0	10	3	1	2	0	6306	28	0	48.2333 	0	0
DL	0.0383214	3	8	1	1	3	1	1	0	6306	28	0	52.6602	0	0
DL	0.038375	3	8	1	4	3	1	2	0	6306	28	0	48.2335	0	0
UL	0.0384286	3	8	1	7	3	1	1	0	180	0	0	52.6248 	0	0
UL	0.0384821	3	8	1	10	3	1	2	0	6306	28	0	48.2217 	0	0
DL	0.0385714	3	8	2	1	3	1	1	0	6306	28	0	52.609	0	0
DL	0.038625	3	8	2	4	3	1	2	0	6306	28	0	48.272	0	0
UL	0.0386786	3	8	2	7	3	1	1	0	180	0	0	52.6295 	0	0
UL	0.0387321	3	8	2	10	3	1	2	0	6306	28	0	48.2964 	0	0
DL	0.0388214	3	8	3	1	3	1	1	0	6306	28	0	52.6418	0	0
DL	0.038875	3	8	3	4	3	1	2	0	6306	28	0	48.3378	0	0
UL	0.0389286	3	8	3	7	3	1	1	0	180	0	0	52.6091 	0	0
UL	0.0389821	3	8	3	10	3	1	2	0	6306	28	0	48.3136 	0	0
DL	0.0390714	3	9	0	1	3	1	1	0	6306	28	0	52.6681	0	0
DL	0.039125	3	9	0	4	3	1	2	0	6306	28	0	48.3403	0	0
UL	0.0391786	3	9	0	7	3	1	1	0	180	0	0	52.648 	0	0
UL	0.0392321	3	9	0	10	3	1	2	0	6306	28	0	48.3054 	0	0
DL	0.0393214	3	9	1	1	3	1	1	0	6306	28	0	52.5542	0	0
DL	0.039375	3	9	1	4	3	1	2	0	6306	28	0	48.2924	0	0
UL	0.0394286	3	9	1	7	3	1	1	0	180	0	0	52.6701 	0	0
UL	0.0394821	3	9	1	10	3	1	2	0	6306	28	0	48.28 	0	0
DL	0.0395714	3	9	2	1	3	1	1	0	6306	28	0	52.6643	0	0
DL	0.039625	3	9	2	4	3	1	2	0	6306	28	0	48.2327	0	0
UL	0.0396786	3	9	2	7	3	1	1	0	180	0	0	52.6803 	0	0
UL	0.0397321	3	9	2	10	3	1	2	0	6306	28	0	48.2604 	0	0
DL	0.0398214	3	9	3	1	3	1	1	0	6306	28	0	52.7115	0	0
DL	0.039875	3	9	3	4	3	1	2	0	6306	28	0	48.2426	0	0
UL	0.0399286	3	9	3	7	3	1	1	0	180	0	0	52.7228 	0	0
UL	0.0399821	3	9	3	10	3	1	2	0	6306	28	0	48.2247 	0	0
DL	0.0400714	4	0	0	1	3	1	1	0	6306	28	0	52.7606	0	0
DL	0.040125	4	0	0	4	3	1	2	0	6306	28	0	48.2689	0	0
UL	0.0401786	4	0	0	7	3	1	1	0	180	0	0	52.7659 	0	0
UL	0.0402321	4	0	0	10	3	1	2	0	6306	28	0	48.234 	0	0
DL	0.0403214	4	0	1	1	3	1	1	0	6306	28	0	52.6263	0	0
DL	0.040375	4	0	1	4	3	1	2	0	6306	28	0	48.1854	0	0
UL	0.0404286	4	0	1	7	3	1	1	0	180	0	0	52.6111 	0	0
UL	0.0404821	4	0	1	10	3	1	2	0	6306	28	0	48.2509 	0	0
DL	0.0405714	4	0	2	1	3	1	1	0	6306	28	0	52.538	0	0
DL	0.040625	4	0	2	4	3	1	2	0	6306	28	0	48.297	0	0
UL	0.0406786	4	0	2	7	3	1	1	0	180	0	0	52.5581 	0	0
UL	0.0407321	4	0	2	10	3	1	2	0	6306	28	0	48.226 	0	0
DL	0.0408214	4	0	3	1	3	1	1	0	6306	28	0	52.5885	0	0
DL	0.040875	4	0	3	4	3	1	2	0	6306	28	0	48.2939	0	0
UL	0.0409286	4	0	3	7	3	1	1	0	180	0	0	52.5452 	0	0
UL	0.0409821	4	0	3	10	3	1	2	0	6306	28	0	48.307 	0	0
DL	0.0410714	4	1	0	1	3	1	1	0	6306	28	0	52.4838	0	0
DL	0.041125	4	1	0	4	3	1	2	0	6306	28	0	48.3318	0	0
UL	0.0411786	4	1	0	7	3	1	1	0	180	0	0	52.4901 	0	0
UL	0.0412321	4	1	0	10	3	1	2	0	6306	28	0	48.2867 	0	0
DL	0.0413214	4	1	1	1	3	1	1	0	6306	28	0	52.4107	0	0
DL	0.041375	4	1	1	4	3	1	2	0	6306	28	0	48.3325	0	0
UL	0.0414286	4	1	1	7	3	1	1	0	180	0	0	52.4659 	0	0
UL	0.0414821	4	1	1	10	3	1	2	0	6306	28	0	48.3095 	0	0
DL	0.0415714	4	1	2	1	3	1	1	0	6306	28	0	52.53	0	0
DL	0.041625	4	1	2	4	3	1	2	0	6306	28	0	48.2238	0	0
UL	0.0416786	4	1	2	7	3	1	1	0	180	0	0	52.5121 	0	0
UL	0.0417321	4	1	2	10	3	1	2	0	6306	28	0	48.2401 	0	0
DL	0.0418214	4	1	3	1	3	1	1	0	6306	28	0	52.6891	0	0
DL	0.041875	4	1	3	4	3	1	2	0	6306	28	0	48.251	0	0
UL	0.0419286	4	1	3	7	3	1	1	0	180	0	0	52.7181 	0	0
UL	0.0419821	4	1	3	10	3	1	2	0	6306	28	0	48.2799 	0	0
DL	0.0420714	4	2	0	1	3	1	1	0	6306	28	0	52.7395	0	0
DL	0.042125	4	2	0	4	3	1	2	0	6306	28	0	48.3718	0	0
UL	0.0421786	4	2	0	7	3	1	1	0	180	0	0	52.7658 	0	0
UL	0.0422321	4	2	0	10	3	1	2	0	6306	28	0	48.3244 	0	0
DL	0.0423214	4	2	1	1	3	1	1	0	6306	28	0	52.7701	0	0
DL	0.042375	4	2	1	4	3	1	2	0	6306	28	0	48.2674	0	0
UL	0.0424286	4	2	1	7	3	1	1	0	180	0	0	52.7548 	0	0
UL	0.0424821	4	2	1	10	3	1	2	0	6306	28	0	48.1526 	0	0
DL	0.0425714	4	2	2	1	3	1	1	0	6306	28	0	52.7451	0	0
DL	0.042625	4	2	2	4	3	1	2	0	6306	28	0	48.0351	0	0
UL	0.0426786	4	2	2	7	3	1	1	0	180	0	0	52.7136 	0	0
UL	0.0427321	4	2	2	10	3	1	2	0	6306	28	0	48.0688 	0	0
DL	0.0428214	4	2	3	1	3	1	1	0	6306	28	0	52.817	0	0
DL	0.042875	4	2	3	4	3	1	2	0	6306	28	0	48.0004	0	0
UL	0.0429286	4	2	3	7	3	1	1	0	180	0	0	52.7994 	0	0
UL	0.0429821	4	2	3	10	3	1	2	0	6306	28	0	48.0949 	0	0
DL	0.0430714	4	3	0	1	3	1	1	0	6306	28	0	52.7168	0	0
DL	0.043125	4	3	0	4	3	1	2	0	6306	28	0	48.1064	0	0
UL	0.0431786	4	3	0	7	3	1	1	0	180	0	0	52.7202 	0	0
UL	0.0432321	4	3	0	10	3	1	2	0	6306	28	0	48.1404 	0	0
DL	0.0433214	4	3	1	1	3	1	1	0	6306	28	0	52.7209	0	0
DL	0.043375	4	3	1	4	3	1	2	0	6306	28	0	48.0839	0	0
UL	0.0434286	4	3	1	7	3	1	1	0	180	0	0	52.7394 	0	0
UL	0.0434821	4	3	1	10	3	1	2	0	6306	28	0	48.1577 	0	0
DL	0.0435714	4	3	2	1	3	1	1	0	6306	28	0	52.7494	0	0
DL	0.043625	4	3	2	4	3	1	2	0	6306	28	0	48.2025	0	0
UL	0.0436786	4	3	2	7	3	1	1	0	180	0	0	52.7675 	0	0
UL	0.0437321	4	3	2	10	3	1	2	0	6306	28	0	48.2266 	0	0
DL	0.0438214	4	3	3	1	3	1	1	0	6306	28	0	52.8327	0	0
DL	0.043875	4	3	3	4	3	1	2	0	6306	28	0	48.2264	0	0
UL	0.0439286	4	3	3	7	3	1	1	0	180	0	0	52.8598 	0	0
UL	0.0439821	4	3	3	10	3	1	2	0	6306	28	0	48.3025 	0	0
DL	0.0440714	4	4	0	1	3	1	1	0	6306	28	0	52.8312	0	0
DL	0.044125	4	4	0	4	3	1	2	0	6306	28	0	48.3307	0	0
UL	0.0441786	4	4	0	7	3	1	1	0	180	0	0	52.8547 	0	0
UL	0.0442321	4	4	0	10	3	1	2	0	6306	28	0	48.4341 	0	0
DL	0.0443214	4	4	1	1	3	1	1	0	6306	28	0	52.88	0	0
DL	0.044375	4	4	1	4	3	1	2	0	6306	28	0	48.448	0	0
UL	0.0444286	4	4	1	7	3	1	1	0	180	0	0	52.9068 	0	0
UL	0.0444821	4	4	1	10	3	1	2	0	6306	28	0	48.4485 	0	0
DL	0.0445714	4	4	2	1	3	1	1	0	6306	28	0	52.99	0	0
DL	0.044625	4	4	2	4	3	1	2	0	6306	28	0	48.3903	0	0
UL	0.0446786	4	4	2	7	3	1	1	0	180	0	0	52.9467 	0	0
UL	0.0447321	4	4	2	10	3	1	2	0	6306	28	0	48.4683 	0	0
DL	0.0448214	4	4	3	1	3	1	1	0	6306	28	0	52.9326	0	0
DL	0.044875	4	4	3	4	3	1	2	0	6306	28	0	48.4723	0	0
UL	0.0449286	4	4	3	7	3	1	1	0	180	0	0	52.8992 	0	0
UL	0.0449821	4	4	3	10	3	1	2	0	6306	28	0	48.5159 	0	0
DL	0.0450714	4	5	0	1	3	1	1	0	6306	28	0	52.7892	0	0
DL	0.045125	4	5	0	4	3	1	2	0	6306	28	0	48.5626	0	0
UL	0.0451786	4	5	0	7	3	1	1	0	180	0	0	52.7515 	0	0
UL	0.0452321	4	5	0	10	3	1	2	0	6306	28	0	48.5513 	0	0
DL	0.0453214	4	5	1	1	3	1	1	0	6306	28	0	52.8479	0	0
DL	0.045375	4	5	1	4	3	1	2	0	6306	28	0	48.5063	0	0
UL	0.0454286	4	5	1	7	3	1	1	0	180	0	0	52.8283 	0	0
UL	0.0454821	4	5	1	10	3	1	2	0	6306	28	0	48.4978 	0	0
DL	0.0455714	4	5	2	1	3	1	1	0	6306	28	0	52.8602	0	0
DL	0.045625	4	5	2	4	3	1	2	0	6306	28	0	48.4757	0	0
UL	0.0456786	4	5	2	7	3	1	1	0	180	0	0	52.8679 	0	0
UL	0.0457321	4	5	2	10	3	1	2	0	6306	28	0	48.4417 	0	0
DL	0.0458214	4	5	3	1	3	1	1	0	6306	28	0	52.9128	0	0
DL	0.045875	4	5	3	4	3	1	2	0	6306	28	0	48.5184	0	0
UL	0.0459286	4	5	3	7	3	1	1	0	180	0	0	52.9425 	0	0
UL	0.0459821	4	5	3	10	3	1	2	0	6306	28	0	48.507 	0	0
DL	0.0460714	4	6	0	1	3	1	1	0	6306	28	0	53.0115	0	0
DL	0.046125	4	6	0	4	3	1	2	0	6306	28	0	48.5772	0	0
UL	0.0461786	4	6	0	7	3	1	1	0	180	0	0	53.066 	0	0
UL	0.0462321	4	6	0	10	3	1	2	0	6306	28	0	48.5388 	0	0
DL	0.0463214	4	6	1	1	3	1	1	0	6306	28	0	53.0621	0	0
DL	0.046375	4	6	1	4	3	1	2	0	6306	28	0	48.6176	0	0
UL	0.0464286	4	6	1	7	3	1	1	0	180	0	0	53.0796 	0	0
UL	0.0464821	4	6	1	10	3	1	2	0	6306	28	0	48.7025 	0	0
DL	0.0465714	4	6	2	1	3	1	1	0	6306	28	0	52.9913	0	0
DL	0.046625	4	6	2	4	3	1	2	0	6306	28	0	48.7006	0	0
UL	0.0466786	4	6	2	7	3	1	1	0	180	0	0	53.064 	0	0
UL	0.0467321	4	6	2	10	3	1	2	0	6306	28	0	48.6983 	0	0
DL	0.0468214	4	6	3	1	3	1	1	0	6306	28	0	53.0925	0	0
DL	0.046875	4	6	3	4	3	1	2	0	6306	28	0	48.7194	0	0
UL	0.0469286	4	6	3	7	3	1	1	0	180	0	0	53.1542 	0	0
UL	0.0469821	4	6	3	10	3	1	2	0	6306	28	0	48.7569 	0	0
DL	0.0470714	4	7	0	1	3	1	1	0	6306	28	0	53.1277	0	0
DL	0.047125	4	7	0	4	3	1	2	0	6306	28	0	48.7397	0	0
UL	0.0471786	4	7	0	7	3	1	1	0	180	0	0	53.1947 	0	0
UL	0.0472321	4	7	0	10	3	1	2	0	6306	28	0	48.6953 	0	0
DL	0.0473214	4	7	1	1	3	1	1	0	6306	28	0	53.1714	0	0
DL	0.047375	4	7	1	4	3	1	2	0	6306	28	0	48.74	0	0
UL	0.0474286	4	7	1	7	3	1	1	0	180	0	0	53.1849 	0	0
UL	0.0474821	4	7	1	10	3	1	2	0	6306	28	0	48.7441 	0	0
DL	0.0475714	4	7	2	1	3	1	1	0	6306	28	0	53.1883	0	0
DL	0.047625	4	7	2	4	3	1	2	0	6306	28	0	48.7855	0	0
UL	0.0476786	4	7	2	7	3	1	1	0	180	0	0	53.2314 	0	0
UL	0.0477321	4	7	2	10	3	1	2	0	6306	28	0	48.7209 	0	0
DL	0.0478214	4	7	3	1	3	1	1	0	6306	28	0	53.158	0	0
DL	0.047875	4	7	3	4	3	1	2	0	6306	28	0	48.818	0	0
UL	0.0479286	4	7	3	7	3	1	1	0	180	0	0	53.253 	0	0
UL	0.0479821	4	7	3	10	3	1	2	0	6306	28	0	48.8413 	0	0
DL	0.0480714	4	8	0	1	3	1	1	0	6306	28	0	53.1616	0	0
DL	0.048125	4	8	0	4	3	1	2	0	6306	28	0	48.8067	0	0
UL	0.0481786	4	8	0	7	3	1	1	0	180	0	0	53.1891 	0	0
UL	0.0482321	4	8	0	10	3	1	2	0	6306	28	0	48.7805 	0	0
