DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	3.49462	349	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49473	349	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49487	349	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49498	349	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49512	349	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49523	349	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49537	349	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49548	349	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49562	349	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49573	349	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49587	349	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49598	349	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49612	349	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49623	349	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49637	349	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49648	349	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49662	349	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49673	349	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49687	349	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49698	349	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49712	349	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49723	349	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49737	349	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49748	349	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49762	349	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49773	349	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49787	349	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49798	349	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49812	349	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49823	349	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49837	349	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49848	349	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49862	349	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49873	349	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49887	349	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49898	349	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49912	349	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49923	349	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49937	349	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49948	349	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49962	349	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49973	349	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.49987	349	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.49998	349	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50012	350	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50023	350	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50037	350	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50048	350	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50062	350	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50073	350	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50087	350	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50098	350	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50112	350	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50123	350	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50137	350	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50148	350	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50162	350	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50173	350	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50187	350	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50198	350	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50212	350	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50223	350	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50237	350	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50248	350	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50262	350	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50273	350	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50287	350	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50298	350	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50312	350	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50323	350	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50337	350	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50348	350	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50362	350	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50373	350	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50387	350	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50398	350	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50412	350	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50423	350	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50437	350	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50448	350	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50462	350	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50473	350	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50487	350	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50498	350	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50512	350	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50523	350	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50537	350	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50548	350	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50562	350	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50573	350	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50587	350	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50598	350	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50612	350	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50623	350	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50637	350	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50648	350	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50662	350	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50673	350	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50687	350	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50698	350	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50712	350	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50723	350	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50737	350	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50748	350	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50762	350	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50773	350	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50787	350	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50798	350	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50812	350	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50823	350	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50837	350	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50848	350	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50862	350	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50873	350	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50887	350	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50898	350	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50912	350	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50923	350	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50937	350	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50948	350	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50962	350	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50973	350	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.50987	350	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.50998	350	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51012	351	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51023	351	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51037	351	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51048	351	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51062	351	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51073	351	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51087	351	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51098	351	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51112	351	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51123	351	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51137	351	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51148	351	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51162	351	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51173	351	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51187	351	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51198	351	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51212	351	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51223	351	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51237	351	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51248	351	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51262	351	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51273	351	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51287	351	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51298	351	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51312	351	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51323	351	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51337	351	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51348	351	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51362	351	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51373	351	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51387	351	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51398	351	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51412	351	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51423	351	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51437	351	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51448	351	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51462	351	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51473	351	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51487	351	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51498	351	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51512	351	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51523	351	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51537	351	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51548	351	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51562	351	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51573	351	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51587	351	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51598	351	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51612	351	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51623	351	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51637	351	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51648	351	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51662	351	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51673	351	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51687	351	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51698	351	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51712	351	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51723	351	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51737	351	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51748	351	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51762	351	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51773	351	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51787	351	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51798	351	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51812	351	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51823	351	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51837	351	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51848	351	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51862	351	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51873	351	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51887	351	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51898	351	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51912	351	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51923	351	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51937	351	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51948	351	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51962	351	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51973	351	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.51987	351	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.51998	351	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52012	352	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52023	352	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52037	352	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52048	352	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52062	352	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52073	352	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52087	352	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52098	352	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52112	352	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52123	352	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52137	352	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52148	352	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52162	352	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52173	352	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52187	352	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52198	352	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52212	352	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52223	352	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52237	352	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52248	352	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52262	352	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52273	352	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52287	352	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52298	352	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52312	352	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52323	352	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52337	352	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52348	352	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52362	352	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52373	352	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52387	352	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52398	352	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52412	352	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52423	352	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52437	352	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52448	352	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52462	352	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52473	352	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52487	352	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52498	352	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52512	352	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52523	352	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52537	352	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52548	352	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52562	352	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52573	352	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52587	352	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52598	352	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52612	352	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52623	352	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52637	352	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52648	352	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52662	352	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52673	352	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52687	352	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52698	352	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52712	352	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52723	352	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52737	352	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52748	352	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52762	352	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52773	352	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52787	352	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52798	352	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52812	352	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52823	352	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52837	352	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52848	352	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52862	352	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52873	352	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52887	352	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52898	352	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52912	352	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52923	352	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52937	352	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52948	352	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52962	352	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52973	352	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.52987	352	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.52998	352	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53012	353	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53023	353	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53037	353	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53048	353	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53062	353	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53073	353	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53087	353	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53098	353	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53112	353	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53123	353	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53137	353	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53148	353	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53162	353	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53173	353	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53187	353	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53198	353	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53212	353	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53223	353	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53237	353	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53248	353	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53262	353	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53273	353	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53287	353	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53298	353	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53312	353	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53323	353	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53337	353	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53348	353	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53362	353	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53373	353	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53387	353	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53398	353	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53412	353	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53423	353	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53437	353	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53448	353	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53462	353	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53473	353	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53487	353	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53498	353	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53512	353	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	3.53523	353	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	3.53537	353	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
